6558.304, 8661, 
6558.306, 8660, 
6558.308, 8659, 
6558.31, 8658, 
6558.312, 8657, 
6558.314, 8656, 
6558.316, 8655, 
6558.318, 8655, 
6558.32, 8655, 
6558.322, 8654, 
6558.324, 8654, 
6558.326, 8653, 
6558.328, 8653, 
6558.33, 8652, 
6558.332, 8652, 
6558.334, 8652, 
6558.336, 8652, 
6558.338, 8651, 
6558.34, 8651, 
6558.342, 8652, 
6558.344, 8652, 
6558.346, 8653, 
6558.348, 8653, 
6558.35, 8653, 
6558.352, 8653, 
6558.354, 8653, 
6558.356, 8654, 
6558.358, 8654, 
6558.36, 8654, 
6558.362, 8654, 
6558.364, 8655, 
6558.366, 8655, 
6558.368, 8655, 
6558.37, 8655, 
6558.372, 8655, 
6558.374, 8655, 
6558.376, 8655, 
6558.378, 8654, 
6558.38, 8654, 
6558.382, 8653, 
6558.384, 8653, 
6558.386, 8653, 
6558.388, 8652, 
6558.39, 8652, 
6558.392, 8652, 
6558.394, 8652, 
6558.396, 8651, 
6558.398, 8651, 
6558.4, 8650, 
6558.402, 8650, 
6558.404, 8649, 
6558.406, 8648, 
6558.408, 8648, 
6558.41, 8647, 
6558.412, 8646, 
6558.414, 8645, 
6558.416, 8643, 
6558.418, 8642, 
6558.42, 8640, 
6558.422, 8639, 
6558.424, 8638, 
6558.426, 8636, 
6558.428, 8634, 
6558.43, 8632, 
6558.432, 8630, 
6558.434, 8629, 
6558.436, 8627, 
6558.438, 8625, 
6558.44, 8623, 
6558.442, 8622, 
6558.444, 8620, 
6558.446, 8619, 
6558.448, 8618, 
6558.45, 8616, 
6558.452, 8615, 
6558.454, 8614, 
6558.456, 8613, 
6558.458, 8612, 
6558.46, 8611, 
6558.462, 8610, 
6558.464, 8608, 
6558.466, 8607, 
6558.468, 8606, 
6558.47, 8605, 
6558.472, 8604, 
6558.474, 8603, 
6558.476, 8601, 
6558.478, 8600, 
6558.48, 8598, 
6558.482, 8597, 
6558.484, 8595, 
6558.486, 8594, 
6558.488, 8592, 
6558.49, 8590, 
6558.492, 8589, 
6558.494, 8587, 
6558.496, 8586, 
6558.498, 8584, 
6558.5, 8583, 
6558.502, 8582, 
6558.504, 8580, 
6558.506, 8579, 
6558.508, 8578, 
6558.51, 8577, 
6558.512, 8576, 
6558.514, 8576, 
6558.516, 8575, 
6558.518, 8574, 
6558.52, 8574, 
6558.522, 8573, 
6558.524, 8574, 
6558.526, 8574, 
6558.528, 8573, 
6558.53, 8573, 
6558.532, 8573, 
6558.534, 8574, 
6558.536, 8573, 
6558.538, 8573, 
6558.54, 8573, 
6558.542, 8573, 
6558.544, 8573, 
6558.546, 8574, 
6558.548, 8574, 
6558.55, 8574, 
6558.552, 8575, 
6558.554, 8575, 
6558.556, 8575, 
6558.558, 8576, 
6558.56, 8576, 
6558.562, 8575, 
6558.564, 8576, 
6558.566, 8576, 
6558.568, 8576, 
6558.57, 8577, 
6558.572, 8577, 
6558.574, 8577, 
6558.576, 8578, 
6558.578, 8578, 
6558.58, 8578, 
6558.582, 8578, 
6558.584, 8578, 
6558.586, 8578, 
6558.588, 8578, 
6558.59, 8578, 
6558.592, 8578, 
6558.594, 8578, 
6558.596, 8578, 
6558.598, 8578, 
6558.6, 8577, 
6558.602, 8577, 
6558.604, 8576, 
6558.606, 8575, 
6558.608, 8574, 
6558.61, 8573, 
6558.612, 8572, 
6558.614, 8571, 
6558.616, 8570, 
6558.618, 8569, 
6558.62, 8568, 
6558.622, 8566, 
6558.624, 8565, 
6558.626, 8565, 
6558.628, 8564, 
6558.63, 8563, 
6558.632, 8563, 
6558.634, 8563, 
6558.636, 8563, 
6558.638, 8563, 
6558.64, 8563, 
6558.642, 8564, 
6558.644, 8564, 
6558.646, 8564, 
6558.648, 8565, 
6558.65, 8566, 
6558.652, 8567, 
6558.654, 8568, 
6558.656, 8569, 
6558.658, 8570, 
6558.66, 8570, 
6558.662, 8570, 
6558.664, 8570, 
6558.666, 8570, 
6558.668, 8571, 
6558.67, 8571, 
6558.672, 8571, 
6558.674, 8571, 
6558.676, 8571, 
6558.678, 8571, 
6558.68, 8572, 
6558.682, 8572, 
6558.684, 8572, 
6558.686, 8572, 
6558.688, 8572, 
6558.69, 8571, 
6558.692, 8571, 
6558.694, 8571, 
6558.696, 8572, 
6558.698, 8572, 
6558.7, 8572, 
6558.702, 8572, 
6558.704, 8573, 
6558.706, 8573, 
6558.708, 8573, 
6558.71, 8574, 
6558.712, 8574, 
6558.714, 8574, 
6558.716, 8573, 
6558.718, 8573, 
6558.72, 8573, 
6558.722, 8574, 
6558.724, 8574, 
6558.726, 8574, 
6558.728, 8574, 
6558.73, 8574, 
6558.732, 8574, 
6558.734, 8574, 
6558.736, 8574, 
6558.738, 8573, 
6558.74, 8573, 
6558.742, 8572, 
6558.744, 8572, 
6558.746, 8572, 
6558.748, 8572, 
6558.75, 8571, 
6558.752, 8570, 
6558.754, 8569, 
6558.756, 8568, 
6558.758, 8568, 
6558.76, 8567, 
6558.762, 8566, 
6558.764, 8565, 
6558.766, 8564, 
6558.768, 8562, 
